,nrmse_val,nrmse_val_ood,nrmse_val_pre_adapt,nrmse_val_ood_pre_adapt
48,0.010328434949492886,0.16558806678935675,0.010586986195025542,0.15161593586764982
49,0.010331859809684677,0.16376773888096977,0.01055146930506626,0.15192088657445382
50,0.01028337319293682,0.166916313835898,0.010533777972423388,0.15213214165198233
51,0.010228626027353319,0.16420110608151767,0.01049408751847875,0.15178938069427533
52,0.010205508629199634,0.16518500068237355,0.010467781001776349,0.15211327262431903
53,0.01027024471687642,0.16569416201374437,0.010573124152413169,0.15197603286399286
54,0.010402228196320923,0.1629658870761769,0.01064368042264751,0.15102027557982864
55,0.010290863086534666,0.16487845111485563,0.01056607907421479,0.1512133982790716
56,0.010274091343216616,0.16439783668012517,0.010579357891791166,0.15163080194726875
57,0.010266623361855154,0.16548600796659277,0.010544056770429966,0.1514414630152836
58,0.010320279792532519,0.16459649901853804,0.010577306438672014,0.15104556604248687
59,0.010425312077943448,0.16282867358111247,0.010672285498294529,0.1505622396794834
60,0.010422906438150732,0.16491924668353242,0.010699707930272851,0.1507900228034263
61,0.010362141130400808,0.16300107778913003,0.010659151300003304,0.15064443071519132
62,0.010295152363912166,0.16310678949263632,0.010558339941478234,0.15024850826205216
63,0.010360464839698897,0.16285258368115968,0.010612927245733874,0.14965347654751793
64,0.010367219094723393,0.16291458677076684,0.010619440578677575,0.15012330051902537
65,0.010381776623554077,0.16216608982497335,0.010638181176033927,0.14971376669804104
66,0.010417406973774879,0.16180726004477106,0.010663086314960064,0.14972621346826723
67,0.010379140784138468,0.16264044181858972,0.01061838664564969,0.14998071922761083
68,0.010296748206285953,0.16130862204836605,0.010528885724979262,0.14973269073230885
69,0.01040462779412098,0.1621606120658221,0.010604868645824677,0.14939130191016325
70,0.010355199610914271,0.1640380886395908,0.010576358659307067,0.14999648853987693
71,0.010492296287197967,0.16220339396143818,0.01075042120030121,0.14905459853173647
72,0.010417082572922778,0.16088847054056601,0.010680182012485662,0.14909780750234145
73,0.010379516921002798,0.1612947010755445,0.01065316821239657,0.1493023999882288
74,0.010314091369632562,0.16184711562694423,0.010572829057098155,0.14913866672907686
75,0.010333786356434867,0.16209504579340472,0.010662707345495735,0.1494422143104832
76,0.010402296560061843,0.16281459660077865,0.010638085922782464,0.14925069662588009
77,0.010368228378988025,0.16407995121485786,0.010640590389468029,0.14910512746918522
78,0.010340147189799465,0.16084317924969807,0.010628470486614638,0.14878219104606846
79,0.010373517982985098,0.16029964654053877,0.010610820244836427,0.14846851546887782
80,0.010342091766846527,0.16247692368335365,0.010588920205986996,0.14819610824854107
81,0.010413900760645283,0.16370326155206805,0.010631804776422482,0.14831044275091682
82,0.010389949041566947,0.160783446719267,0.010607707419002972,0.1478865511891055
83,0.010383362037247773,0.16235517633197336,0.010640320519288714,0.1480731637108335
84,0.010400886706623522,0.1614975298372064,0.010634596341328881,0.14829746671637817
85,0.010287235041772138,0.16292649900611442,0.010526003420893685,0.14803513921676484
86,0.010354275424386461,0.1587001984895626,0.010585268126885232,0.14789238455398268
87,0.01028810164718985,0.16131927681709637,0.010528166754789313,0.14790146715105176
88,0.010340238505746549,0.15897178930553277,0.010589598219568954,0.14785753368261986
89,0.010376862235848161,0.16159812274963412,0.010643566777474434,0.14810054729298427
90,0.01045924102971376,0.15943141548453307,0.010672294474030659,0.14780600845010727
91,0.010454420050411799,0.1608978526843805,0.010682074457333894,0.14760581771988865
92,0.010285202668370534,0.16183468036881432,0.010541274769474052,0.14765037100586814
93,0.010351197944678148,0.1624183130138242,0.01061044703840282,0.14749897563124073
94,0.010345277386793634,0.16198535905541311,0.010590027073156604,0.14760869607316818
95,0.01048272558284718,0.16153876006311266,0.01066319490464628,0.14673368960302746
96,0.010299885277923082,0.15972410579061125,0.010545201829361434,0.1470831631195593
97,0.010315724214514606,0.15845399992136233,0.01059877453088847,0.14662595311559537
98,0.010330887747283989,0.16053711333545095,0.01058375961843284,0.14661298938418124
99,0.010307327290409929,0.1598463430693538,0.010569864678774387,0.1465464747923504
100,0.010398455150650245,0.15920779513023775,0.01061469437992553,0.1462542472905093
