,inner_loss,inner_loss_b,inner_loss_f
1132,[0.00870564 0.00858376 0.00846666 0.00835401 0.00824554 0.00814096],"[6.48141471e-05 6.07604946e-05 5.70295981e-05 5.35944079e-05
 5.04320921e-05 4.75206097e-05]",[0.0080575  0.00797615 0.00789636 0.00781807 0.00774122 0.00766576]
1133,[0.00984053 0.00976349 0.00968829 0.00961484 0.00954302 0.00947276],"[3.20860023e-05 3.04928300e-05 2.90234077e-05 2.76692908e-05
 2.64216899e-05 2.52726937e-05]",[0.00951967 0.00945856 0.00939806 0.00933815 0.0092788  0.00922003]
1134,[0.00751679 0.00741397 0.00731511 0.00721994 0.00712823 0.00703976],"[5.10880801e-05 4.78592607e-05 4.48977044e-05 4.21815579e-05
 3.96912054e-05 3.74088139e-05]",[0.00700591 0.00693538 0.00686613 0.00679812 0.00673132 0.00666567]
1135,[0.00735269 0.00722861 0.00710971 0.00699564 0.00688606 0.00678069],"[4.89378736e-05 4.62894112e-05 4.38742966e-05 4.16728558e-05
 3.96657685e-05 3.78364542e-05]",[0.00686331 0.00676572 0.00667097 0.00657891 0.0064894  0.00640232]
1136,[0.00554169 0.00542895 0.00532199 0.00522037 0.00512369 0.00503159],"[4.20173875e-05 3.99636428e-05 3.81321596e-05 3.65001722e-05
 3.50475377e-05 3.37561235e-05]",[0.00512152 0.00502931 0.00494067 0.00485537 0.00477321 0.00469403]
1137,[0.00751244 0.00738535 0.00726458 0.00714965 0.00704013 0.0069356 ],"[6.63931046e-05 6.22304360e-05 5.84438232e-05 5.49993347e-05
 5.18663116e-05 4.90159395e-05]",[0.00684851 0.00676305 0.00668014 0.00659966 0.00652147 0.00644544]
1138,[0.01788623 0.01712164 0.01643856 0.01582633 0.01527578 0.01477901],"[5.29664854e-05 5.06026135e-05 4.99216100e-05 5.05927856e-05
 5.23388752e-05 5.49274309e-05]",[0.01735657 0.01661561 0.01593935 0.0153204  0.01475239 0.01422974]
1139,[0.00822704 0.0081202  0.00801777 0.00791943 0.0078249  0.00773391],"[5.69495565e-05 5.29742819e-05 4.93346927e-05 4.60039915e-05
 4.29560807e-05 4.01678999e-05]",[0.00765754 0.00759046 0.00752442 0.00745939 0.00739534 0.00733223]
1140,[0.00997059 0.00976803 0.00957726 0.00939729 0.00922721 0.00906618],"[5.70667906e-05 5.34435426e-05 5.03054081e-05 4.75973752e-05
 4.52713134e-05 4.32837225e-05]",[0.00939993 0.00923359 0.0090742  0.00892132 0.00877449 0.00863334]
1141,[0.00798892 0.00790475 0.00782297 0.00774344 0.00766604 0.00759065],"[3.85235770e-05 3.63803106e-05 3.43994502e-05 3.25687405e-05
 3.08775438e-05 2.93150805e-05]",[0.00760368 0.00754095 0.00747897 0.00741775 0.00735726 0.0072975 ]
1142,[0.00384162 0.00378246 0.00372537 0.00367025 0.00361698 0.00356547],"[3.64118223e-05 3.44456289e-05 3.26100159e-05 3.08954199e-05
 2.92934817e-05 2.77976255e-05]",[0.0034775  0.003438   0.00339927 0.00336129 0.00332404 0.00328749]
1143,[0.00847649 0.00836331 0.00825422 0.00814896 0.0080473  0.00794898],"[5.11055622e-05 4.83632111e-05 4.58492618e-05 4.35453285e-05
 4.14345081e-05 3.95004241e-05]",[0.00796543 0.00787968 0.00779573 0.00771351 0.00763295 0.00755398]
1144,[0.00349378 0.00343151 0.0033719  0.00331478 0.00325999 0.00320738],"[4.63382390e-05 4.37200117e-05 4.12912874e-05 3.90382428e-05
 3.69469112e-05 3.50051010e-05]",[0.0030304  0.00299431 0.00295899 0.0029244  0.00289053 0.00285733]
1145,[0.00920854 0.00910085 0.00899636 0.00889492 0.00879634 0.00870046],"[4.24065128e-05 4.00619923e-05 3.79088694e-05 3.59333396e-05
 3.41212382e-05 3.24596494e-05]",[0.00878447 0.00870023 0.00861727 0.00853558 0.00845512 0.00837587]
1146,[0.00780828 0.00767039 0.00753909 0.00741386 0.00729424 0.00717981],"[3.27022979e-05 3.10151898e-05 2.95513038e-05 2.82856343e-05
 2.71975490e-05 2.62673832e-05]",[0.00748125 0.00736024 0.00724358 0.007131   0.00702226 0.00691713]
1147,[0.00373963 0.00368421 0.00363054 0.00357854 0.0035281  0.00347916],"[3.27549137e-05 3.10381030e-05 2.94337663e-05 2.79349084e-05
 2.65333028e-05 2.52231503e-05]",[0.00341208 0.00337383 0.00333621 0.00329919 0.00326277 0.00322693]
1148,[0.00829959 0.00809323 0.0079009  0.00772122 0.00755297 0.00739507],"[3.97110606e-05 3.74185966e-05 3.55586265e-05 3.40718001e-05
 3.29068046e-05 3.20187396e-05]",[0.00790248 0.00771904 0.00754531 0.0073805  0.00722391 0.00707488]
1149,[0.00316908 0.00312537 0.00308296 0.00304177 0.00300176 0.00296285],"[2.60500793e-05 2.47794635e-05 2.35891436e-05 2.24737483e-05
 2.14288278e-05 2.04491938e-05]",[0.00290858 0.00287758 0.00284707 0.00281703 0.00278747 0.00275836]
1150,[0.01193218 0.01168052 0.01144413 0.01122165 0.01101188 0.01081373],"[4.72568070e-05 4.50210072e-05 4.32531687e-05 4.18924583e-05
 4.08850766e-05 4.01838008e-05]",[0.01145961 0.01123031 0.0110116  0.01080273 0.01060303 0.01041189]
1151,[0.00566175 0.00559817 0.00553654 0.00547674 0.00541869 0.00536228],"[4.16083183e-05 3.96653183e-05 3.78521074e-05 3.61597256e-05
 3.45804222e-05 3.31058055e-05]",[0.00524567 0.00520151 0.00515802 0.00511514 0.00507288 0.00503122]
1152,[0.00497777 0.00489794 0.00482155 0.00474836 0.00467816 0.00461075],"[4.23800668e-05 4.00642636e-05 3.79405202e-05 3.59930137e-05
 3.42064576e-05 3.25676124e-05]",[0.00455397 0.0044973  0.00444215 0.00438843 0.0043361  0.00428507]
1153,[0.01166611 0.01150314 0.01134681 0.01119663 0.01105216 0.01091301],"[6.23515191e-05 5.86114290e-05 5.52092860e-05 5.21146001e-05
 4.93005685e-05 4.67415833e-05]",[0.01104259 0.01091703 0.01079471 0.01067548 0.01055916 0.01044559]
1154,[0.0069534  0.00688595 0.00682026 0.00675625 0.00669382 0.00663288],"[3.44270315e-05 3.25788330e-05 3.08591035e-05 2.92593452e-05
 2.77705855e-05 2.63858583e-05]",[0.00660913 0.00656016 0.00651167 0.00646366 0.00641611 0.00636902]
1155,[0.01470776 0.01452068 0.01433969 0.01416436 0.0139943  0.01382917],"[6.08405424e-05 5.67958163e-05 5.31009536e-05 4.97265451e-05
 4.66447760e-05 4.38311980e-05]",[0.01409935 0.01395273 0.01380868 0.01366709 0.01352785 0.01339086]
1156,[0.00650833 0.00637069 0.00624006 0.00611586 0.00599759 0.00588477],"[6.26390149e-05 5.91502080e-05 5.59903828e-05 5.31271322e-05
 5.05308953e-05 4.81758101e-05]",[0.00588194 0.00577919 0.00568015 0.00558459 0.00549228 0.00540301]
1157,[0.01046298 0.01029836 0.01014273 0.00999532 0.00985542 0.00972244],"[5.60948446e-05 5.30191873e-05 5.03172950e-05 4.79490569e-05
 4.58774026e-05 4.40703711e-05]",[0.00990203 0.00976817 0.00963956 0.00951583 0.00939665 0.00928173]
1158,[0.00831527 0.00816414 0.00802051 0.0078838  0.00775349 0.00762909],"[5.32371572e-05 5.02672200e-05 4.76018828e-05 4.52115619e-05
 4.30690844e-05 4.11507542e-05]",[0.0077829  0.00766147 0.00754449 0.00743168 0.00732279 0.00721759]
1159,[0.00662686 0.00653397 0.00644478 0.00635906 0.00627657 0.0061971 ],"[4.36987782e-05 4.10573069e-05 3.86406800e-05 3.64296933e-05
 3.44077579e-05 3.25590270e-05]",[0.00618988 0.00612339 0.00605837 0.00599476 0.00593249 0.00587151]
1160,[0.00434171 0.0042635  0.00418911 0.00411828 0.00405073 0.00398624],"[4.60474325e-05 4.31857569e-05 4.05662685e-05 3.81679018e-05
 3.59719788e-05 3.39611761e-05]",[0.00388123 0.00383164 0.00378345 0.0037366  0.00369101 0.00364662]
1161,[0.00760253 0.00748175 0.00736671 0.00725698 0.00715215 0.00705184],"[4.82142390e-05 4.56514433e-05 4.33478584e-05 4.12780013e-05
 3.94191535e-05 3.77504036e-05]",[0.00712039 0.00702523 0.00693323 0.0068442  0.00675796 0.00667434]
1162,[0.00504265 0.00496831 0.00489678 0.00482788 0.00476144 0.00469732],"[3.78423931e-05 3.59534956e-05 3.42170129e-05 3.26210286e-05
 3.11544803e-05 2.98069575e-05]",[0.00466422 0.00460877 0.00455461 0.00450167 0.0044499  0.00439925]
1163,[0.00648678 0.00640275 0.00632224 0.006245   0.00617082 0.00609949],"[5.64372028e-05 5.28728583e-05 4.95883340e-05 4.65612958e-05
 4.37717364e-05 4.12009466e-05]",[0.00592241 0.00587402 0.00582636 0.00577939 0.00573311 0.00568748]
1164,[0.0055445  0.0054877  0.00543237 0.00537842 0.0053258  0.00527443],"[3.21765124e-05 3.06934315e-05 2.93034909e-05 2.80004504e-05
 2.67784354e-05 2.56324976e-05]",[0.00522274 0.00518077 0.00513934 0.00509842 0.00505802 0.00501811]
1165,[0.00727591 0.00717116 0.00707064 0.00697405 0.00688112 0.00679159],"[4.20963273e-05 3.94921967e-05 3.71232396e-05 3.49683346e-05
 3.30085758e-05 3.12264610e-05]",[0.00685495 0.00677624 0.00669941 0.00662437 0.00655103 0.00647933]
1166,[0.00629393 0.00620562 0.0061204  0.00603808 0.00595849 0.00588146],"[4.08305102e-05 3.85078874e-05 3.63733201e-05 3.44121906e-05
 3.26105639e-05 3.09554807e-05]",[0.00588562 0.00582054 0.00575666 0.00569396 0.00563239 0.00557191]
1167,[0.01028486 0.01004704 0.00982407 0.00961461 0.00941742 0.00923139],"[4.32439346e-05 4.09635032e-05 3.91114996e-05 3.76306836e-05
 3.64709594e-05 3.55880277e-05]",[0.00985242 0.0096374  0.00943296 0.00923831 0.00905271 0.00887551]
1168,[0.00612105 0.00596835 0.00582521 0.00569075 0.00556422 0.00544494],"[5.04469949e-05 4.73452057e-05 4.46236511e-05 4.22386522e-05
 4.01522451e-05 3.83298087e-05]",[0.00561658 0.0054949  0.00537897 0.00526836 0.0051627  0.00506164]
1169,[0.00556243 0.00549275 0.00542526 0.00535986 0.00529642 0.00523485],"[4.09469155e-05 3.88552979e-05 3.69118924e-05 3.51063768e-05
 3.34285041e-05 3.18692871e-05]",[0.00515296 0.00510419 0.00505614 0.0050088  0.00496214 0.00491616]
1170,[0.00414963 0.00407675 0.00400741 0.00394136 0.00387836 0.00381819],"[5.15760909e-05 4.84528708e-05 4.55754462e-05 4.29233317e-05
 4.04783929e-05 3.82234964e-05]",[0.00363387 0.00359222 0.00355166 0.00351213 0.00347357 0.00343595]
1171,[0.00658411 0.00645123 0.00632602 0.00620774 0.00609575 0.00598947],"[3.21031066e-05 3.05264587e-05 2.91845718e-05 2.80456984e-05
 2.70828391e-05 2.62721467e-05]",[0.00626308 0.00614597 0.00603418 0.00592729 0.00582492 0.00572675]
1172,[0.00358486 0.00353128 0.00347946 0.0034293  0.00338072 0.00333362],"[3.54785920e-05 3.35252315e-05 3.17015578e-05 2.99983219e-05
 2.84074559e-05 2.69211864e-05]",[0.00323007 0.00319603 0.00316245 0.00312932 0.00309664 0.00306441]
1173,[0.00979082 0.00967154 0.00955651 0.00944542 0.00933802 0.00923404],"[4.98602879e-05 4.71048089e-05 4.45803676e-05 4.22676107e-05
 4.01489056e-05 3.82071685e-05]",[0.00929222 0.00920049 0.0091107  0.00902274 0.00893653 0.00885197]
1174,[0.01328484 0.01299048 0.01271832 0.0124659  0.01223109 0.01201197],"[5.79529168e-05 5.51159237e-05 5.28939178e-05 5.11924103e-05
 4.99312033e-05 4.90396455e-05]",[0.01270531 0.01243932 0.01218938 0.01195398 0.01173178 0.01152158]
1175,[0.00726078 0.0071755  0.00709265 0.00701208 0.00693367 0.00685729],"[4.66707412e-05 4.41262616e-05 4.17581431e-05 3.95546745e-05
 3.75035754e-05 3.55941525e-05]",[0.00679407 0.00673424 0.00667507 0.00661653 0.00655863 0.00650135]
1176,[0.01237871 0.01225426 0.01213361 0.01201651 0.01190275 0.01179214],"[5.99675587e-05 5.63441189e-05 5.29995999e-05 4.99117326e-05
 4.70618672e-05 4.44320474e-05]",[0.01177903 0.01169082 0.01160361 0.01151739 0.01143214 0.01134782]
1177,[0.01064992 0.01048661 0.01033053 0.01018113 0.01003792 0.00990045],"[4.79296694e-05 4.58688892e-05 4.40508784e-05 4.24504109e-05
 4.10446967e-05 3.98131606e-05]",[0.01017063 0.01002792 0.00989002 0.00975662 0.00962748 0.00950232]
1178,[0.00568899 0.00560801 0.00553029 0.00545564 0.00538384 0.00531471],"[5.88857691e-05 5.53018451e-05 5.19771256e-05 4.88932708e-05
 4.60312959e-05 4.33751535e-05]",[0.00510014 0.00505499 0.00501052 0.0049667  0.00492353 0.00488096]
1179,[0.00530183 0.00523278 0.0051663  0.0051022  0.00504034 0.00498058],"[4.05065347e-05 3.79691217e-05 3.56257888e-05 3.34610885e-05
 3.14619505e-05 2.96153394e-05]",[0.00489676 0.00485309 0.00481004 0.00476759 0.00472572 0.00468443]
1180,[0.00459836 0.00453371 0.00447131 0.00441101 0.0043527  0.00429626],"[4.05067464e-05 3.81713580e-05 3.59998924e-05 3.39803974e-05
 3.21025073e-05 3.03556631e-05]",[0.00419329 0.004152   0.00411131 0.00407121 0.00403168 0.0039927 ]
1181,[0.00775547 0.0076654  0.00757805 0.00749326 0.00741088 0.00733077],"[4.56038696e-05 4.29840938e-05 4.05615467e-05 3.83214467e-05
 3.62506174e-05 3.43366264e-05]",[0.00729943 0.00723556 0.00717244 0.00711005 0.00704838 0.00698741]
1182,[0.00677499 0.0066784  0.00658546 0.00649596 0.00640967 0.00632639],"[5.33382773e-05 5.02148400e-05 4.73336291e-05 4.46765285e-05
 4.22257534e-05 3.99651592e-05]",[0.00624161 0.00617625 0.00611213 0.00604919 0.00598741 0.00592674]
1183,[0.0148793  0.01471129 0.01454847 0.01439046 0.01423694 0.01408762],"[6.70398119e-05 6.21269982e-05 5.76185686e-05 5.34820590e-05
 4.96867715e-05 4.62052202e-05]",[0.0142089  0.01409002 0.01397228 0.01385564 0.01374008 0.01362556]
1184,[0.00632966 0.00621935 0.00611374 0.00601252 0.0059154  0.00582211],"[4.72332416e-05 4.46747377e-05 4.23374147e-05 4.02021286e-05
 3.82513938e-05 3.64697529e-05]",[0.00585733 0.0057726  0.00569037 0.0056105  0.00553288 0.00545741]
1185,[0.00301053 0.00296631 0.00292376 0.00288276 0.00284324 0.00280511],"[3.03961234e-05 2.87156784e-05 2.71527461e-05 2.56986685e-05
 2.43459885e-05 2.30873794e-05]",[0.00270657 0.00267915 0.00265223 0.00262578 0.00259978 0.00257424]
1186,[0.00805164 0.00793764 0.00782867 0.00772437 0.00762442 0.00752852],"[7.03842615e-05 6.55580304e-05 6.11305607e-05 5.70695526e-05
 5.33449311e-05 4.99304910e-05]",[0.00734779 0.00728206 0.00721737 0.00715367 0.00709097 0.00702921]
1187,[0.00985185 0.00960331 0.009372   0.00915627 0.00895463 0.00876574],"[3.33657089e-05 3.23413948e-05 3.17233883e-05 3.14482678e-05
 3.14624230e-05 3.17171887e-05]",[0.0095182  0.00927989 0.00905477 0.00884179 0.00864    0.00844856]
1188,[0.00741716 0.0073219  0.00723022 0.00714189 0.00705667 0.00697437],"[3.89186193e-05 3.67214181e-05 3.47146328e-05 3.28827010e-05
 3.12099844e-05 2.96836277e-05]",[0.00702797 0.00695468 0.00688307 0.00681306 0.00674457 0.00667753]
1189,[0.00362617 0.00356808 0.00351245 0.00345912 0.00340795 0.00335881],"[4.93449873e-05 4.65601882e-05 4.39723440e-05 4.15672333e-05
 3.93317296e-05 3.72532506e-05]",[0.00313272 0.00310248 0.00307272 0.00304345 0.00301463 0.00298627]
1190,[0.00706087 0.00699563 0.00693216 0.00687036 0.00681014 0.00675141],"[3.47617062e-05 3.29359617e-05 3.12371171e-05 2.96564403e-05
 2.81860844e-05 2.68184244e-05]",[0.00671326 0.00666627 0.00661979 0.0065738  0.00652828 0.00648323]
1191,[0.01204853 0.01192058 0.01179615 0.01167504 0.01155704 0.01144197],"[4.43645887e-05 4.16766315e-05 3.92142540e-05 3.69592959e-05
 3.48957808e-05 3.30083472e-05]",[0.01160488 0.01150381 0.01140401 0.01130544 0.01120808 0.01111189]
1192,[0.00523886 0.00516511 0.00509381 0.00502482 0.00495801 0.00489326],"[4.58397104e-05 4.36274218e-05 4.15711475e-05 3.96599133e-05
 3.78826417e-05 3.62302145e-05]",[0.00478046 0.00472884 0.0046781  0.00462822 0.00457918 0.00453096]
1193,[0.00885028 0.00873536 0.0086248  0.00851833 0.00841565 0.00831653],"[6.43739323e-05 6.10240020e-05 5.79388316e-05 5.50979462e-05
 5.24808388e-05 5.00694881e-05]",[0.00820654 0.00812512 0.00804541 0.00796735 0.00789084 0.00781584]
1194,[0.01207396 0.01192359 0.01177929 0.01164067 0.01150731 0.01137887],"[7.31828120e-05 6.81452013e-05 6.35409297e-05 5.93332030e-05
 5.54893590e-05 5.19789422e-05]",[0.01134214 0.01124213 0.01114388 0.01104733 0.01095242 0.01085908]
1195,[0.00666233 0.00659326 0.00652585 0.00646    0.00639562 0.00633266],"[3.44114165e-05 3.26389073e-05 3.09834337e-05 2.94369000e-05
 2.79917942e-05 2.66417230e-05]",[0.00631821 0.00626687 0.00621601 0.00616563 0.0061157  0.00606625]
1196,[0.00944005 0.00927692 0.00912215 0.00897506 0.00883505 0.00870158],"[6.49849173e-05 6.12810810e-05 5.79566714e-05 5.49740481e-05
 5.22995499e-05 4.99028762e-05]",[0.0087902  0.00866411 0.00854258 0.00842532 0.00831206 0.00820255]
1197,[0.00634353 0.00624813 0.0061579  0.00607231 0.00599087 0.0059132 ],"[5.53287626e-05 5.42987368e-05 5.33272074e-05 5.24066460e-05
 5.15304357e-05 5.06937607e-05]",[0.00579024 0.00570514 0.00562463 0.00554824 0.00547557 0.00540626]
1198,[0.00572428 0.0055906  0.00546463 0.00534573 0.00523334 0.00512695],"[6.42078692e-05 6.09821775e-05 5.80781285e-05 5.54627395e-05
 5.31078213e-05 5.09868178e-05]",[0.0050822  0.00498078 0.00488385 0.0047911  0.00470227 0.00461708]
1199,[0.00320387 0.00315554 0.00310878 0.00306349 0.00301958 0.00297701],"[4.04817403e-05 3.85785231e-05 3.67908606e-05 3.51104094e-05
 3.35303788e-05 3.20441444e-05]",[0.00279905 0.00276976 0.00274087 0.00271238 0.00268428 0.00265656]
1200,[0.00947021 0.00926481 0.00907075 0.00888711 0.00871304 0.00854775],"[4.56396742e-05 4.39382573e-05 4.25441499e-05 4.14186884e-05
 4.05272248e-05 3.98395921e-05]",[0.00901381 0.00882542 0.00864531 0.00847293 0.00830776 0.00814936]
1201,[0.00617261 0.00610267 0.00603531 0.00597036 0.00590765 0.00584708],"[3.94053546e-05 3.73008381e-05 3.53652201e-05 3.35848377e-05
 3.19477925e-05 3.04428844e-05]",[0.00577855 0.00572966 0.00568166 0.00563451 0.00558818 0.00554265]
1202,[0.00451925 0.00442666 0.00433777 0.00425235 0.0041702  0.00409113],"[5.18693271e-05 4.91423725e-05 4.66154269e-05 4.42728801e-05
 4.21002609e-05 4.00844019e-05]",[0.00400056 0.00393523 0.00387161 0.00380963 0.0037492  0.00369028]
1203,[0.00690512 0.00682358 0.00674478 0.00666856 0.00659475 0.00652321],"[4.36636250e-05 4.10884519e-05 3.87118906e-05 3.65186227e-05
 3.44946884e-05 3.26275584e-05]",[0.00646849 0.00641269 0.00635766 0.00630337 0.0062498  0.00619693]
1204,[0.00441901 0.00433521 0.00425601 0.00418107 0.00411007 0.00404272],"[6.25895857e-05 5.84682388e-05 5.46876051e-05 5.12197776e-05
 4.80391961e-05 4.51213393e-05]",[0.00379311 0.00375053 0.00370914 0.00366887 0.00362968 0.0035915 ]
1205,[0.00491208 0.00483872 0.00476866 0.00470165 0.00463751 0.00457602],"[4.91725959e-05 4.58748709e-05 4.28375215e-05 4.00398117e-05
 3.74630559e-05 3.50892155e-05]",[0.00442035 0.00437997 0.00434028 0.00430126 0.00426288 0.00422513]
1206,[0.00690362 0.00679826 0.0066972  0.00660015 0.00650687 0.0064171 ],"[7.08174112e-05 6.67594654e-05 6.30123113e-05 5.95512133e-05
 5.63540312e-05 5.34003487e-05]",[0.00619544 0.00613066 0.00606708 0.00600464 0.00594333 0.00588309]
1207,[0.01359293 0.01324212 0.01291995 0.01262335 0.01234959 0.01209625],"[5.10674619e-05 4.91417161e-05 4.78798206e-05 4.71735550e-05
 4.69296009e-05 4.70670562e-05]",[0.01308225 0.0127507  0.01244116 0.01215162 0.0118803  0.01162558]
1208,[0.00673357 0.00662935 0.00652994 0.006435   0.00634422 0.0062573 ],"[6.42635404e-05 6.01712156e-05 5.64184866e-05 5.29775284e-05
 4.98226268e-05 4.69302448e-05]",[0.00609093 0.00602764 0.00596575 0.00590522 0.00584599 0.005788  ]
1209,[0.00866311 0.00843588 0.00822653 0.00803302 0.00785359 0.00768668],"[3.31895209e-05 3.13322829e-05 2.99547834e-05 2.89808089e-05
 2.83440072e-05 2.79879782e-05]",[0.00833121 0.00812256 0.00792698 0.00774322 0.00757015 0.0074068 ]
1210,[0.00665595 0.00653309 0.00641655 0.00630579 0.00620035 0.0060998 ],"[4.62159344e-05 4.40555946e-05 4.21292954e-05 4.04117101e-05
 3.88798597e-05 3.75136481e-05]",[0.00619379 0.00609253 0.00599525 0.00590167 0.00581155 0.00572466]
1211,[0.00511362 0.00500787 0.00490732 0.00481159 0.0047203  0.00463314],"[5.60059791e-05 5.30635117e-05 5.03731531e-05 4.79115152e-05
 4.56576578e-05 4.35933820e-05]",[0.00455356 0.00447723 0.00440359 0.00433247 0.00426372 0.00419721]
1212,[0.00621963 0.0061349  0.00605259 0.0059726  0.00589481 0.00581909],"[4.36812994e-05 4.13693150e-05 3.92098286e-05 3.71918796e-05
 3.53068015e-05 3.35444036e-05]",[0.00578282 0.00572121 0.00566049 0.00560068 0.00554174 0.00548365]
1213,[0.00448812 0.0044112  0.00433834 0.00426923 0.00420358 0.00414116],"[5.83244314e-05 5.41424750e-05 5.03004053e-05 4.67702530e-05
 4.35262740e-05 4.05451125e-05]",[0.00390487 0.00386977 0.00383533 0.00380152 0.00376832 0.00373571]
1214,[0.0045675  0.00448465 0.00440573 0.00433048 0.00425862 0.00418992],"[4.58102256e-05 4.37689532e-05 4.18990392e-05 4.01840071e-05
 3.86108827e-05 3.71673921e-05]",[0.0041094  0.00404696 0.00398674 0.00392864 0.00387251 0.00381825]
1215,[0.0051754  0.00508744 0.00500316 0.00492232 0.0048447  0.00477011],"[5.28600538e-05 4.98612556e-05 4.70992212e-05 4.45544441e-05
 4.22106038e-05 4.00513987e-05]",[0.0046468  0.00458882 0.00453216 0.00447677 0.0044226  0.0043696 ]
1216,[0.00833682 0.0082518  0.00816978 0.00809057 0.00801396 0.0079398 ],"[4.63842240e-05 4.37849122e-05 4.13942409e-05 3.91950169e-05
 3.71723087e-05 3.53114666e-05]",[0.00787298 0.00781395 0.00775584 0.00769862 0.00764224 0.00758668]
1217,[0.00749292 0.00733587 0.00718859 0.00705015 0.00691978 0.00679675],"[4.66719066e-05 4.42477617e-05 4.21716456e-05 4.04012665e-05
 3.88997631e-05 3.76338761e-05]",[0.0070262  0.0068934  0.00676687 0.00664614 0.00653078 0.00642041]
1218,[0.00730492 0.0071732  0.00704815 0.00692926 0.00681605 0.00670811],"[3.81223065e-05 3.63257193e-05 3.47646471e-05 3.34131729e-05
 3.22484321e-05 3.12498415e-05]",[0.0069237  0.00680994 0.0067005  0.00659513 0.00649357 0.00639561]
1219,[0.00893807 0.00876584 0.00860457 0.00845318 0.0083107  0.0081763 ],"[3.91214890e-05 3.81558180e-05 3.74279946e-05 3.69010473e-05
 3.65435656e-05 3.63283239e-05]",[0.00854686 0.00838429 0.00823029 0.00808416 0.00794526 0.00781301]
1220,[0.00507882 0.00502431 0.00497131 0.00491973 0.00486951 0.00482056],"[2.79030912e-05 2.67628655e-05 2.57008871e-05 2.47114895e-05
 2.37890291e-05 2.29286605e-05]",[0.00479979 0.00475668 0.0047143  0.00467261 0.00463162 0.00459127]
